lp (lnk parser) - full ver: 0.72; Copyright (c) TZWorks LLC
	
	
"cmdline: <filelist> ... | lp64.exe -pipe -base10 -csv -pair_datetime -no_whitespace -csv_separator "|"

source path/filename|source type|file modify date [UTC]|file access date [UTC]|file create date [UTC]|tgt modify date [UTC]|tgt access date [UTC]|tgt create date [UTC]|ObjID date [UTC]|tgt attrib|inode|seq#|file size|target name|IDList extra info|vol type|vol serial|vol label|local path|common path|network/device info|extra info|netbios name|volume id|object id|mac addr
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253015.Windows.Windows.SystemToast.NfpReceiveContent.lnk|Shortcut LNK (file)|08/22/2013 06:52:56|08/22/2013 06:52:56|08/22/2013 06:52:56| | | | |||||%windir%\system32\ProximityUxHost.exe|b725f130-47ef-101a-a5f1-02608c9eebac/Name [@ProximityToast]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [@-]; 86d40b4d-9069-443c-819a-2a54090dccec/Type* [@ProximityToast]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [@-]; 841e4f90-ff59-4d16-8947-e81bbffab36d/Publisher* [Microsoft Corp.]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Id [Windows.SystemToast.NfpReceiveContent]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/InstallPath* [%windir%\system32\ProximityToast]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Family* [System]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Name* [-]|||||||[EnvBlk]: %windir%\system32\ProximityUxHost.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253016.Windows.Windows.SystemToast.OpenWith.lnk|Shortcut LNK (file)|08/22/2013 06:47:48|08/22/2013 06:47:48|08/22/2013 06:47:48| | | | |||||%windir%\system32\OpenWith.exe|b725f130-47ef-101a-a5f1-02608c9eebac/Name [@OpenWithToast]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [@OpenWithToastLogo.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Type* [@OpenWithToast]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [@OpenWithToastLogo.png]; 841e4f90-ff59-4d16-8947-e81bbffab36d/Publisher* [Microsoft Corp.]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Id [Windows.SystemToast.OpenWith]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/InstallPath* [%windir%\system32]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Family* [System]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Name* [System]|||||||[EnvBlk]: %windir%\system32\OpenWith.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253017.Windows.Windows.SystemToast.Print.Notification.lnk|Shortcut LNK (file)|08/22/2013 06:44:19|08/22/2013 06:44:20|08/22/2013 06:44:20| | | | |||||%windir%\explorer.exe|b725f130-47ef-101a-a5f1-02608c9eebac/Name [@Prnntfy]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [-]; 86d40b4d-9069-443c-819a-2a54090dccec/Type* [@PrintNotification]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [-]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [-]; 841e4f90-ff59-4d16-8947-e81bbffab36d/Publisher* [Microsoft]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Id [Windows.SystemToast.Print.Notification]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/InstallPath* [%windir%\system32]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Family* [System]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Name* [System]|||||||[EnvBlk]: %windir%\explorer.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253018.Windows.Windows.SystemToast.RasToastNotifier.lnk|Shortcut LNK (file)|08/22/2013 06:44:51|08/22/2013 06:44:55|08/22/2013 06:44:55| | | | |||||%windir%\system32\RasApi32.dll|b725f130-47ef-101a-a5f1-02608c9eebac/Name [@RASToast]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [@-]; 86d40b4d-9069-443c-819a-2a54090dccec/Type* [@RASToast]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [@-]; 841e4f90-ff59-4d16-8947-e81bbffab36d/Publisher* [Microsoft Corp.]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Id [Windows.SystemToast.RasToastNotifier]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/InstallPath* [%windir%\system32\RasToast]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Family* [System]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Name* [-]|||||||[EnvBlk]: %windir%\system32\RasApi32.dll||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253019.Windows.Windows.SystemToast.Share.lnk|Shortcut LNK (file)|08/22/2013 06:43:52|08/22/2013 06:43:52|08/22/2013 06:43:52| | | | |||||%windir%\explorer.exe|b725f130-47ef-101a-a5f1-02608c9eebac/Name [@Share]; b725f130-47ef-101a-a5f1-02608c9eebac/0x17 [0]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [@ShareNotificationLogo.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Type* [@Share]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [@ShareNotificationLogo.png]; 841e4f90-ff59-4d16-8947-e81bbffab36d/Publisher* [-]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Id [Windows.SystemToast.Share]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/InstallPath* [%windir%\system32\Share]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Family* [System]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Name* [-]|||||||[EnvBlk]: %windir%\explorer.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253331..Hyper-V Manager.lnk|Shortcut LNK (file)|08/22/2013 06:55:07|08/22/2013 06:55:09|08/22/2013 06:55:09| | | | |||||%windir%\system32\mmc.exe||||||||[Description]: @%ProgramFiles%\Hyper-V\SnapInAbout.dll,-132; [WorkDir]: %ProgramFiles%\Hyper-V\; [CmdArgs]: "%windir%\system32\virtmgmt.msc"; [IconName]: %ProgramFiles%\Hyper-V\SnapInAbout.dll; [EnvBlk]: %windir%\system32\mmc.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253331.Windows.Hyper-V Manager.lnk|Shortcut LNK (file)|08/22/2013 06:55:07|08/22/2013 06:55:09|08/22/2013 06:55:09| | | | |||||%windir%\system32\mmc.exe||||||||[Description]: @%ProgramFiles%\Hyper-V\SnapInAbout.dll,-132; [WorkDir]: %ProgramFiles%\Hyper-V\; [CmdArgs]: "%windir%\system32\virtmgmt.msc"; [IconName]: %ProgramFiles%\Hyper-V\SnapInAbout.dll; [EnvBlk]: %windir%\system32\mmc.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253332..Hyper-V Manager.lnk|Shortcut LNK (file)|08/22/2013 06:55:09|08/22/2013 06:55:09|08/22/2013 06:55:09| | | | |||||%windir%\system32\mmc.exe||||||||[Description]: @%ProgramFiles%\Hyper-V\SnapInAbout.dll,-132; [WorkDir]: %ProgramFiles%\Hyper-V\; [CmdArgs]: "%windir%\system32\virtmgmt.msc"; [IconName]: %ProgramFiles%\Hyper-V\SnapInAbout.dll; [EnvBlk]: %windir%\system32\mmc.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253332.Windows.Hyper-V Manager.lnk|Shortcut LNK (file)|08/22/2013 06:55:09|08/22/2013 06:55:09|08/22/2013 06:55:09| | | | |||||%windir%\system32\mmc.exe||||||||[Description]: @%ProgramFiles%\Hyper-V\SnapInAbout.dll,-132; [WorkDir]: %ProgramFiles%\Hyper-V\; [CmdArgs]: "%windir%\system32\virtmgmt.msc"; [IconName]: %ProgramFiles%\Hyper-V\SnapInAbout.dll; [EnvBlk]: %windir%\system32\mmc.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253335..VMConnect.lnk|Shortcut LNK (file)|08/22/2013 06:55:07|08/22/2013 06:55:09|08/22/2013 06:55:09| | | | |||||%windir%\system32\vmconnect.exe||||||||[Description]: @%ProgramFiles%\Hyper-V\SnapInAbout.dll,-301; [WorkDir]: %ProgramFiles%\Hyper-V\; [IconName]: %windir%\system32\vmconnect.exe; [EnvBlk]: %windir%\system32\vmconnect.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253335.Windows.VMConnect.lnk|Shortcut LNK (file)|08/22/2013 06:55:07|08/22/2013 06:55:09|08/22/2013 06:55:09| | | | |||||%windir%\system32\vmconnect.exe||||||||[Description]: @%ProgramFiles%\Hyper-V\SnapInAbout.dll,-301; [WorkDir]: %ProgramFiles%\Hyper-V\; [IconName]: %windir%\system32\vmconnect.exe; [EnvBlk]: %windir%\system32\vmconnect.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253398.Windows.ADSIEdit.lnk|Shortcut LNK (file)|08/22/2013 06:55:01|08/22/2013 06:55:01|08/22/2013 06:55:01| | | | |||||%SystemRoot%\system32\adsiedit.msc||||||||[Description]: @%systemroot%\system32\adsiedit.dll,-43003; [WorkDir]: %HOMEDRIVE%%HOMEPATH%; [IconName]: %SystemRoot%\system32\adsiedit.dll; [EnvBlk]: %SystemRoot%\system32\adsiedit.msc||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253427.Windows.Active Directory Sites and Services.lnk|Shortcut LNK (file)|08/22/2013 06:55:00|08/22/2013 06:55:01|08/22/2013 06:55:01| | | | |||||%SystemRoot%\system32\dssite.msc||||||||[Description]: @%systemroot%\system32\dsadmin.dll,-8888; [WorkDir]: %HOMEDRIVE%%HOMEPATH%; [IconName]: %SystemRoot%\system32\dsadmin.dll; [EnvBlk]: %SystemRoot%\system32\dssite.msc||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253454.Windows.ADAM Install.lnk|Shortcut LNK (file)|08/22/2013 06:56:27|08/22/2013 06:56:30|08/22/2013 06:56:30| | | | |||||%SystemRoot%\ADAM\adaminstall.exe||||||||[Description]: @%SystemRoot%\ADAM\adaminstall.exe,-5003; [WorkDir]: %HOMEDRIVE%%HOMEPATH%; [IconName]: %SystemRoot%\ADAM\adaminstall.exe; [EnvBlk]: %SystemRoot%\ADAM\adaminstall.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253556.Windows.Media Center.lnk|Shortcut LNK (file)|08/22/2013 06:52:16|08/22/2013 06:52:16|08/22/2013 06:52:16| | | | |||||%windir%\ehome\ehshell.exe|9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Id [Microsoft.Windows.MediaCenter]|||||||[Description]: @%systemroot%\ehome\ehres.dll,-116; [WorkDir]: %windir%\ehome; [IconName]: %windir%\ehome\ehshell.exe; [EnvBlk]: %windir%\ehome\ehshell.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\25367..7-Zip File Manager.lnk|Shortcut LNK (file)|10/18/2013 00:28:34|10/18/2013 00:28:34|10/18/2013 00:28:34|11/19/2010 01:10:48.000|10/18/2013 00:28:34.161|11/19/2010 01:10:48.000|10/17/2013 21:03:21.428|FILE_ATTRIBUTE_ARCHIVE|24652|11|740352|{CLSID_MyComputer}\C:\Program Files\7-Zip\7zFM.exe|@shell32.dll,-21781; 46588ae2-4cbc-4338-bbfc-139326986dce/SID [S-1-5-18]|fixed|7e58-aab0|Windows8_OS|C:\Program Files\7-Zip\7zFM.exe|||[RelPath]: ..\..\..\..\..\..\Program Files\7-Zip\7zFM.exe|bifrost|6bc0ab92-f111-496f-9067-ec5c94ffa9f5|8dfc93bd-376f-11e3-be88-24fd52566ede|24:fd:52:56:6e:de
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\25372..7-Zip Help.lnk|Shortcut LNK (file)|10/18/2013 00:28:34|10/18/2013 00:28:34|10/18/2013 00:28:34|11/19/2010 01:08:04.000|10/18/2013 00:28:34.247|11/19/2010 01:08:04.000|10/17/2013 21:03:21.428|FILE_ATTRIBUTE_ARCHIVE|24674|8|91020|{CLSID_MyComputer}\C:\Program Files\7-Zip\7-zip.chm|@shell32.dll,-21781; 46588ae2-4cbc-4338-bbfc-139326986dce/SID [S-1-5-18]|fixed|7e58-aab0|Windows8_OS|C:\Program Files\7-Zip\7-zip.chm|||[RelPath]: ..\..\..\..\..\..\Program Files\7-Zip\7-zip.chm|bifrost|6bc0ab92-f111-496f-9067-ec5c94ffa9f5|8dfc93be-376f-11e3-be88-24fd52566ede|24:fd:52:56:6e:de
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253931.Windows.IIS Manager.lnk|Shortcut LNK (file)|08/22/2013 06:50:21|08/22/2013 06:50:26|08/22/2013 06:50:26| | | | |||||%windir%\system32\inetsrv\InetMgr.exe||||||||[Description]: @%windir%\system32\inetsrv\InetMgr.exe,-102; [IconName]: %windir%\system32\inetsrv\InetMgr.exe; [EnvBlk]: %windir%\system32\inetsrv\InetMgr.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253932.Windows.IIS Client Manager.lnk|Shortcut LNK (file)|08/22/2013 06:50:17|08/22/2013 06:50:26|08/22/2013 06:50:26| | | | |||||%windir%\system32\inetsrv\InetMgr.exe||||||||[Description]: @%windir%\system32\inetsrv\InetMgr.exe,-102; [IconName]: %windir%\system32\inetsrv\InetMgr.exe; [EnvBlk]: %windir%\system32\inetsrv\InetMgr.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\253953.Windows.IIS6 Manager.lnk|Shortcut LNK (file)|08/22/2013 06:50:20|08/22/2013 06:50:26|08/22/2013 06:50:26| | | | |||||%windir%\system32\inetsrv\InetMgr6.exe||||||||[Description]: @%windir%\system32\inetsrv\InetMgr6.exe,-202; [IconName]: %windir%\system32\inetsrv\InetMgr6.exe; [EnvBlk]: %windir%\system32\inetsrv\InetMgr6.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\254109.Windows.NetworkProjection.lnk|Shortcut LNK (file)|08/22/2013 06:49:36|08/22/2013 06:49:32|08/22/2013 06:49:32| | | | |||||%windir%\system32\NetProj.exe||||||||[Description]: @%SystemRoot%\system32\NetProjW.dll,-511; [IconName]: %windir%\system32\NetProjW.dll; [EnvBlk]: %windir%\system32\NetProj.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\254152.Windows.Connection Manager Administration Kit.lnk|Shortcut LNK (file)|08/22/2013 06:44:54|08/22/2013 06:44:55|08/22/2013 06:44:55| | | | |||||%ProgramFiles%\CMAK\cmak.exe||||||||[Description]: @%ProgramFiles%\CMAK\cmak.exe,-1022; [WorkDir]: %ProgramFiles%\CMAK; [IconName]: %ProgramFiles%\CMAK\cmak.exe; [EnvBlk]: %ProgramFiles%\CMAK\cmak.exe||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\26209.Donald.01ff1a22e91a9404ca882a72e80c7f0044836fe5c6.lnk|Shortcut LNK (file)|10/18/2013 01:43:51|10/18/2013 01:43:51|10/18/2013 01:43:51|10/17/2013 19:27:17.427|10/17/2013 19:27:14.067|10/17/2013 19:27:14.067|10/17/2013 21:03:21.428|FILE_ATTRIBUTE_ARCHIVE|||1595010|{CLSID_Libraries}\{CLSID_Pictures}\::{3ADD1653-EB32-4CB0-BBD7-DFA0ABB5ACCA}\iCloud Photos\Shared\Camera Photos\01ff1a22e91a9404ca882a72e80c7f0044836fe5c6.jpg|Path* : C:\Users\Donald\Pictures; Created : 08/10/2013 03:03:24.000 [UTC]; Modified : 10/17/2013 19:05:48.231 [UTC]; Name : Pictures; Embedded Path : {CLSID_MyComputer}\{CLSID_Pictures}; Created [guess]: 08/10/2013 03:03:23.667 [UTC]; Modified [guess]: 10/17/2013 19:05:48.231 [UTC]; Path* : C:\Users\Donald\Pictures\iCloud Photos; Created : 10/17/2013 19:05:50.000 [UTC]; Modified : 10/17/2013 19:05:48.241 [UTC]; Accessed : 10/17/2013 19:05:50.000 [UTC]; Name : iCloud Photos; Embedded Path : {CLSID_MyComputer}\C:\Users\Donald\Pictures\iCloud Photos; Modified : 10/17/2013 19:05:50.000 [UTC]; @shell32.dll,-21813; @shell32.dll,-21779; Path* : C:\Users\Donald\Pictures\iCloud Photos\Shared; Modified : 10/18/2013 01:38:50.358 [UTC]; Accessed : 10/18/2013 01:38:52.000 [UTC]; Name : Shared; Embedded Path : {CLSID_MyComputer}\C:\Users\Donald\Pictures\iCloud Photos\Shared; Modified : 10/18/2013 01:38:52.000 [UTC]; Path* : C:\Users\Donald\Pictures\iCloud Photos\Shared\Camera Photos; Name : Camera Photos; Created : 10/17/2013 19:25:50.000 [UTC]; Modified : 10/17/2013 19:27:23.602 [UTC]; Accessed : 10/17/2013 19:27:24.000 [UTC]; Embedded Path : {CLSID_MyComputer}\C:\Users\Donald\Pictures\iCloud Photos\Shared\Camera Photos; Modified : 10/17/2013 19:27:24.000 [UTC]; Name : 01ff1a22e91a9404ca882a72e80c7f0044836fe5c6; Size : 1595010; Path* : C:\Users\Donald\Pictures\iCloud Photos\Shared\Camera Photos\01ff1a22e91a9404ca882a72e80c7f0044836fe5c6.jpg; Created : 10/17/2013 19:27:16.000 [UTC]; Modified : 10/17/2013 19:27:17.427 [UTC]; Accessed : 10/17/2013 19:27:16.000 [UTC]; Embedded Path : {CLSID_MyComputer}\C:\Users\Donald\Pictures\iCloud Photos\Shared\Camera Photos\01ff1a22e91a9404ca882a72e80c7f0044836fe5c6.jpg; Modified : 10/17/2013 19:27:18.000 [UTC]|fixed|7e58-aab0|Windows8_OS|C:\Users\|Donald\Pictures\iCloud Photos\Shared\Camera Photos\01ff1a22e91a9404ca882a72e80c7f0044836fe5c6.jpg|[NetworkName]: \\BIFROST\Users|[RelPath]: ..\..\..\..\..\Pictures\iCloud Photos\Shared\Camera Photos\01ff1a22e91a9404ca882a72e80c7f0044836fe5c6.jpg; [WorkDir]: C:\Users\Donald\Pictures\iCloud Photos\Shared\Camera Photos|bifrost|6bc0ab92-f111-496f-9067-ec5c94ffa9f5|8dfc97c2-376f-11e3-be88-24fd52566ede|24:fd:52:56:6e:de
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\26576.Donald.In Review - NOT FOR RELEASE.lnk|Shortcut LNK (file)|10/21/2013 18:45:09|10/21/2013 18:45:09|10/13/2013 09:15:22| | | | |||||{CLSID_WebSite}\https://asgardventurecapital.sharepoint.com\Shared%20Documents\Business%20Plans\In%20Review%20-%20NOT%20FOR%20RELEASE|https://asgardventurecapital.sharepoint.com/Shared%20Documents; https://asgardventurecapital.sharepoint.com/Shared%20Documents/Business%20Plans; https://asgardventurecapital.sharepoint.com/Shared%20Documents/Business%20Plans/In%20Review%20-%20NOT%20FOR%20RELEASE|||||||||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\274807.Windows.Scan Management.lnk|Shortcut LNK (file)|08/21/2013 23:56:32|08/21/2013 23:56:32|08/21/2013 23:56:32| | | | |||||%windir%\system32\ScanManagement.msc||||||||[Description]: @%windir%\system32\SmcNative.dll,-10002; [IconName]: %windir%\system32\SmcNative.dll; [EnvBlk]: %windir%\system32\ScanManagement.msc||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\280261..Windows Media Player.lnk|Shortcut LNK (file)|09/23/2013 19:20:54|09/23/2013 19:20:54|09/23/2013 19:20:54|08/22/2013 03:48:35.980|08/22/2013 03:48:36.308|08/22/2013 03:48:36.308|09/23/2013 19:13:49.048|FILE_ATTRIBUTE_ARCHIVE|||164864|%ProgramFiles(x86)%\Windows Media Player\wmplayer.exe|9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Id [Microsoft.Windows.MediaPlayer32]|||||||[Description]: @%systemroot%\syswow64\unregmp2.exe,-155; [RelPath]: ..\..\..\..\..\Program Files (x86)\Windows Media Player\wmplayer.exe; [WorkDir]: %ProgramFiles(x86)%\Windows Media Player; [CmdArgs]: /prefetch:1; [IconName]: %ProgramFiles(x86)%\Windows Media Player\wmplayer.exe; [EnvBlk]: %ProgramFiles(x86)%\Windows Media Player\wmplayer.exe|bifrost|6bc0ab92-f111-496f-9067-ec5c94ffa9f5|46a0fca2-2484-11e3-824c-d5f882498115|d5:f8:82:49:81:15
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\281050.Donald.TheWallStreetJournal.lnk|Shortcut LNK (file)|09/23/2013 19:48:37|09/23/2013 19:48:37|08/12/2013 01:01:15| | | | ||||||86d40b4d-9069-443c-819a-2a54090dccec/Icon* [images\logo.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [images\smalllogo.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [images\widelogo.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Type* [ms-resource:appName]; 841e4f90-ff59-4d16-8947-e81bbffab36d/Publisher* [ms-resource:publisherName]; b725f130-47ef-101a-a5f1-02608c9eebac/Name [ms-resource:appName]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Family* [DBA50444.53881C1868EDA_rtym8b3vx72c8]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Id [DBA50444.53881C1868EDA_rtym8b3vx72c8!TheWallStreetJournal]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/InstallPath* [C:\Program Files\WindowsApps\DBA50444.53881C1868EDA_2.1.0.286_x64__rtym8b3vx72c8]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Name* [DBA50444.53881C1868EDA_2.1.0.286_x64__rtym8b3vx72c8]|||||||||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\281117.Donald.App.lnk|Shortcut LNK (file)|09/23/2013 19:48:37|09/23/2013 19:48:37|09/21/2013 18:46:41| | | | ||||||86d40b4d-9069-443c-819a-2a54090dccec/Icon* [Assets\Logo.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [Assets\SmallLogo.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [Assets\Wide Logo.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Type* [List Hub for Office 365]; 841e4f90-ff59-4d16-8947-e81bbffab36d/Publisher* [SharePointEduTech Ltd]; b725f130-47ef-101a-a5f1-02608c9eebac/Name [List Hub for Office 365]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Family* [SharePointEduTechLtd.ListHubforOffice365_8ek8c8m0csejc]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Id [SharePointEduTechLtd.ListHubforOffice365_8ek8c8m0csejc!App]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/InstallPath* [C:\Program Files\WindowsApps\SharePointEduTechLtd.ListHubforOffice365_1.3.0.2_neutral__8ek8c8m0csejc]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Name* [SharePointEduTechLtd.ListHubforOffice365_1.3.0.2_neutral__8ek8c8m0csejc]|||||||||||
f:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\link-files\28994.Donald.-21032278930.lnk|Shortcut LNK (file)|10/19/2013 01:58:13|10/19/2013 01:58:13|10/19/2013 01:58:12|08/22/2013 12:34:04.110|08/22/2013 08:52:25.004|08/22/2013 08:52:25.004|09/23/2013 19:21:21.498|FILE_ATTRIBUTE_ARCHIVE|217849|1|804464|{CLSID_MyComputer}\C:\Program Files\Internet Explorer\iexplore.exe|@shell32.dll,-21781; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [file:///C:/Users/Donald/AppData/Local/Microsoft/Internet Explorer/pin-21032278930/squaretile.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [file:///C:/Users/Donald/AppData/Local/Microsoft/Internet Explorer/pin-21032278930/rawicon.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [file:///C:/Users/Donald/AppData/Local/Microsoft/Internet Explorer/pin-21032278930/widetile.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [file:///C:/Users/Donald/AppData/Local/Microsoft/Internet Explorer/pin-21032278930/largetile.png]; 86d40b4d-9069-443c-819a-2a54090dccec/Icon* [file:///C:/Users/Donald/AppData/Local/Microsoft/Internet Explorer/pin-21032278930/tinytile.png]; b725f130-47ef-101a-a5f1-02608c9eebac/Name [Windows Phone Central ; News, Forums, Reviews, Help for Windows Phone]; 46588ae2-4cbc-4338-bbfc-139326986dce/SID [S-1-5-21-718126207-1171771683-1750804747-1001]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/0x13 [Microsoft.InternetExplorer.Default]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/0x14 [-pinnedSite -contentTile -formatVersion 0x00000003 -pinnedTimeLow 0xab980917 -pinnedTimeHigh 0x01cecc6e -securityFlags 0x00000000 -tileType 0x00000002 -url 0x00000019 http://www.wpcentral.com/]; 9f4c2855-9f79-4b39-a8d0-e1d42de1d5f3/Id [-21032278930]; 0ded77b3-c614-456c-ae5b-285b38d7b01b/0x0d [10/19/2013 01:58:12.569 [UTC]]|fixed|7e58-aab0|Windows8_OS|C:\Program Files\Internet Explorer\iexplore.exe|||[CmdArgs]: -pinnedSite -contentTile -formatVersion 0x00000003 -pinnedTimeLow 0xab980917 -pinnedTimeHigh 0x01cecc6e -securityFlags 0x00000000 -tileType 0x00000002 -url 0x00000019 http://www.wpcentral.com/|bifrost|6bc0ab92-f111-496f-9067-ec5c94ffa9f5|544f5330-2485-11e3-824d-24fd525647d2|24:fd:52:56:47:d2
